Date,Item Name,Is Bundle,Price,Sales
2024-05-19,Nachos,No,4.0,123
2024-05-19,Hotdog,No,6.0,132
2024-05-19,Candy & Soda,Yes,4.5,31
2024-05-19,Hotdog & Soda,Yes,8.1,58
2024-05-20,Popcorn,No,5.0,130
2024-05-20,Soda,No,3.0,59
2024-05-20,Candy,No,2.0,166
2024-05-20,Nachos,No,4.0,192
2024-05-20,Hotdog,No,6.0,109
2024-05-21,Popcorn,No,5.0,94
2024-05-21,Soda,No,3.0,173
2024-05-21,Candy,No,2.0,75
2024-05-21,Nachos,No,4.0,151
2024-05-21,Hotdog,No,6.0,100
2024-05-21,Nachos & Soda,Yes,6.3,43
2024-05-21,Hotdog & Soda,Yes,8.1,30
2024-05-22,Popcorn,No,5.0,194
2024-05-22,Soda,No,3.0,63
2024-05-22,Candy,No,2.0,130
2024-05-22,Nachos,No,4.0,52
2024-05-22,Hotdog,No,6.0,147
2024-05-22,Popcorn & Soda,Yes,7.2,95
2024-05-22,Nachos & Soda,Yes,6.3,50
2024-05-23,Popcorn,No,5.0,74
2024-05-23,Soda,No,3.0,151
2024-05-23,Candy,No,2.0,171
2024-05-23,Nachos,No,4.0,74
2024-05-23,Hotdog,No,6.0,186
2024-05-23,Popcorn & Soda,Yes,7.2,55
2024-05-23,Candy & Soda,Yes,4.5,45
2024-05-23,Nachos & Soda,Yes,6.3,53
2024-05-24,Popcorn,No,5.0,186
2024-05-24,Soda,No,3.0,152
2024-05-24,Candy,No,2.0,78
2024-05-24,Nachos,No,4.0,80
2024-05-24,Hotdog,No,6.0,68
2024-05-24,Nachos & Soda,Yes,6.3,73
2024-05-24,Hotdog & Soda,Yes,8.1,100
2024-05-25,Popcorn,No,5.0,199
2024-05-25,Soda,No,3.0,123
2024-05-25,Candy,No,2.0,136
2024-05-25,Nachos,No,4.0,192
2024-05-25,Hotdog,No,6.0,143
2024-05-25,Hotdog & Soda,Yes,8.1,63
2024-05-26,Popcorn,No,5.0,149
2024-05-26,Soda,No,3.0,194
2024-05-26,Candy,No,2.0,63
2024-05-26,Nachos,No,4.0,161
2024-05-26,Hotdog,No,6.0,124
2024-05-26,Popcorn & Soda,Yes,7.2,84
2024-05-26,Candy & Soda,Yes,4.5,66
2024-05-26,Nachos & Soda,Yes,6.3,55
2024-05-27,Popcorn,No,5.0,116
2024-05-27,Soda,No,3.0,133
2024-05-27,Candy,No,2.0,67
2024-05-27,Nachos,No,4.0,76
2024-05-27,Hotdog,No,6.0,80
2024-05-27,Candy & Soda,Yes,4.5,40
2024-05-27,Hotdog & Soda,Yes,8.1,82
2024-05-28,Popcorn,No,5.0,67
2024-05-28,Soda,No,3.0,70
2024-05-28,Candy,No,2.0,68
2024-05-28,Nachos,No,4.0,53
2024-05-28,Hotdog,No,6.0,126
2024-05-28,Hotdog & Soda,Yes,8.1,56
2024-05-29,Popcorn,No,5.0,98
2024-05-29,Soda,No,3.0,114
2024-05-29,Candy,No,2.0,132
2024-05-29,Nachos,No,4.0,50
2024-05-29,Hotdog,No,6.0,130
2024-05-29,Popcorn & Soda,Yes,7.2,44
2024-05-29,Candy & Soda,Yes,4.5,77
2024-05-30,Popcorn,No,5.0,157
2024-05-30,Soda,No,3.0,94
2024-05-30,Candy,No,2.0,81
2024-05-30,Nachos,No,4.0,181
2024-05-30,Hotdog,No,6.0,146
2024-05-30,Popcorn & Soda,Yes,7.2,94
2024-05-30,Nachos & Soda,Yes,6.3,76
2024-05-31,Popcorn,No,5.0,186
2024-05-31,Soda,No,3.0,158
2024-05-31,Candy,No,2.0,72
2024-05-31,Nachos,No,4.0,156
2024-05-31,Hotdog,No,6.0,100
2024-05-31,Candy & Soda,Yes,4.5,64
2024-05-31,Nachos & Soda,Yes,6.3,56
2024-05-31,Hotdog & Soda,Yes,8.1,98
2024-06-01,Popcorn,No,5.0,129
2024-06-01,Soda,No,3.0,192
2024-06-01,Candy,No,2.0,91
2024-06-01,Nachos,No,4.0,83
2024-06-01,Hotdog,No,6.0,97
2024-06-01,Popcorn & Soda,Yes,7.2,39
2024-06-01,Candy & Soda,Yes,4.5,77
2024-06-01,Nachos & Soda,Yes,6.3,52
2024-06-01,Hotdog & Soda,Yes,8.1,38
2024-06-02,Popcorn,No,5.0,69
2024-06-02,Soda,No,3.0,141
2024-06-02,Candy,No,2.0,157
2024-06-02,Nachos,No,4.0,157
2024-06-02,Hotdog,No,6.0,82
2024-06-02,Nachos & Soda,Yes,6.3,46
2024-06-03,Popcorn,No,5.0,68
2024-06-03,Soda,No,3.0,120
2024-06-03,Candy,No,2.0,108
2024-06-03,Nachos,No,4.0,146
2024-06-03,Hotdog,No,6.0,93
2024-06-03,Candy & Soda,Yes,4.5,31
2024-06-03,Nachos & Soda,Yes,6.3,97
2024-06-04,Popcorn,No,5.0,143
2024-06-04,Soda,No,3.0,142
2024-06-04,Candy,No,2.0,53
2024-06-04,Nachos,No,4.0,112
2024-06-04,Hotdog,No,6.0,78
2024-06-04,Candy & Soda,Yes,4.5,64
2024-06-04,Nachos & Soda,Yes,6.3,52
2024-06-05,Popcorn,No,5.0,57
2024-06-05,Soda,No,3.0,115
2024-06-05,Candy,No,2.0,149
2024-06-05,Nachos,No,4.0,110
2024-06-05,Hotdog,No,6.0,161
2024-06-05,Popcorn & Soda,Yes,7.2,65
2024-06-05,Nachos & Soda,Yes,6.3,42
2024-06-05,Hotdog & Soda,Yes,8.1,100
2024-06-06,Popcorn,No,5.0,71
2024-06-06,Soda,No,3.0,107
2024-06-06,Candy,No,2.0,79
2024-06-06,Nachos,No,4.0,195
2024-06-06,Hotdog,No,6.0,155
2024-06-07,Popcorn,No,5.0,114
2024-06-07,Soda,No,3.0,95
2024-06-07,Candy,No,2.0,67
2024-06-07,Nachos,No,4.0,190
2024-06-07,Hotdog,No,6.0,57
2024-06-07,Candy & Soda,Yes,4.5,77
2024-06-07,Nachos & Soda,Yes,6.3,44
2024-06-08,Popcorn,No,5.0,170
2024-06-08,Soda,No,3.0,112
2024-06-08,Candy,No,2.0,185
2024-06-08,Nachos,No,4.0,177
2024-06-08,Hotdog,No,6.0,161
2024-06-09,Popcorn,No,5.0,73
2024-06-09,Soda,No,3.0,63
2024-06-09,Candy,No,2.0,119
2024-06-09,Nachos,No,4.0,111
2024-06-09,Hotdog,No,6.0,169
2024-06-09,Hotdog & Soda,Yes,8.1,62
2024-06-10,Popcorn,No,5.0,81
2024-06-10,Soda,No,3.0,105
2024-06-10,Candy,No,2.0,140
2024-06-10,Nachos,No,4.0,53
2024-06-10,Hotdog,No,6.0,72
2024-06-10,Hotdog & Soda,Yes,8.1,78
2024-06-11,Popcorn,No,5.0,150
2024-06-11,Soda,No,3.0,107
2024-06-11,Candy,No,2.0,74
2024-06-11,Nachos,No,4.0,72
2024-06-11,Hotdog,No,6.0,178
2024-06-11,Candy & Soda,Yes,4.5,81
2024-06-11,Nachos & Soda,Yes,6.3,73
2024-06-11,Hotdog & Soda,Yes,8.1,97
2024-06-12,Popcorn,No,5.0,184
2024-06-12,Soda,No,3.0,95
2024-06-12,Candy,No,2.0,58
2024-06-12,Nachos,No,4.0,82
2024-06-12,Hotdog,No,6.0,133
2024-06-12,Popcorn & Soda,Yes,7.2,63
2024-06-12,Nachos & Soda,Yes,6.3,93
2024-06-12,Hotdog & Soda,Yes,8.1,38
2024-06-13,Popcorn,No,5.0,66
2024-06-13,Soda,No,3.0,198
2024-06-13,Candy,No,2.0,190
2024-06-13,Nachos,No,4.0,180
2024-06-13,Hotdog,No,6.0,53
2024-06-14,Popcorn,No,5.0,62
2024-06-14,Soda,No,3.0,174
2024-06-14,Candy,No,2.0,88
2024-06-14,Nachos,No,4.0,196
2024-06-14,Hotdog,No,6.0,68
2024-06-14,Candy & Soda,Yes,4.5,59
2024-06-14,Nachos & Soda,Yes,6.3,50
2024-06-15,Popcorn,No,5.0,97
2024-06-15,Soda,No,3.0,111
2024-06-15,Candy,No,2.0,107
2024-06-15,Nachos,No,4.0,67
2024-06-15,Hotdog,No,6.0,157
2024-06-15,Popcorn & Soda,Yes,7.2,77
2024-06-15,Nachos & Soda,Yes,6.3,90
2024-06-16,Popcorn,No,5.0,74
2024-06-16,Soda,No,3.0,181
2024-06-16,Candy,No,2.0,190
2024-06-16,Nachos,No,4.0,98
2024-06-16,Hotdog,No,6.0,127
2024-06-16,Popcorn & Soda,Yes,7.2,37
2024-06-17,Popcorn,No,5.0,56
2024-06-17,Soda,No,3.0,62
2024-06-17,Candy,No,2.0,175
2024-06-17,Nachos,No,4.0,161
2024-06-17,Hotdog,No,6.0,118
2024-06-17,Candy & Soda,Yes,4.5,60
2024-06-18,Popcorn,No,5.0,125
2024-06-18,Soda,No,3.0,81
2024-06-18,Candy,No,2.0,140
2024-06-18,Nachos,No,4.0,174
2024-06-18,Hotdog,No,6.0,175
2024-06-18,Nachos & Soda,Yes,6.3,43
2024-06-19,Popcorn,No,5.0,166
2024-06-19,Soda,No,3.0,97
2024-06-19,Candy,No,2.0,142
2024-06-19,Nachos,No,4.0,193
2024-06-19,Hotdog,No,6.0,159
2024-06-20,Popcorn,No,5.0,101
2024-06-20,Soda,No,3.0,145
2024-06-20,Candy,No,2.0,80
2024-06-20,Nachos,No,4.0,115
2024-06-20,Hotdog,No,6.0,140
2024-06-20,Popcorn & Soda,Yes,7.2,56
2024-06-20,Candy & Soda,Yes,4.5,97
2024-06-21,Popcorn,No,5.0,144
2024-06-21,Soda,No,3.0,157
2024-06-21,Candy,No,2.0,102
2024-06-21,Nachos,No,4.0,123
2024-06-21,Hotdog,No,6.0,98
2024-06-21,Popcorn & Soda,Yes,7.2,95
2024-06-21,Nachos & Soda,Yes,6.3,80
2024-06-21,Hotdog & Soda,Yes,8.1,95
2024-06-22,Popcorn,No,5.0,118
2024-06-22,Soda,No,3.0,133
2024-06-22,Candy,No,2.0,134
2024-06-22,Nachos,No,4.0,168
2024-06-22,Hotdog,No,6.0,121
2024-06-22,Popcorn & Soda,Yes,7.2,56
2024-06-22,Candy & Soda,Yes,4.5,90
2024-06-22,Hotdog & Soda,Yes,8.1,98
2024-06-23,Popcorn,No,5.0,56
2024-06-23,Soda,No,3.0,53
2024-06-23,Candy,No,2.0,182
2024-06-23,Nachos,No,4.0,188
2024-06-23,Hotdog,No,6.0,174
2024-06-23,Nachos & Soda,Yes,6.3,36
2024-06-23,Hotdog & Soda,Yes,8.1,85
2024-06-24,Popcorn,No,5.0,113
2024-06-24,Soda,No,3.0,79
2024-06-24,Candy,No,2.0,71
2024-06-24,Nachos,No,4.0,167
2024-06-24,Hotdog,No,6.0,133
2024-06-24,Popcorn & Soda,Yes,7.2,34
2024-06-24,Nachos & Soda,Yes,6.3,69
2024-06-25,Popcorn,No,5.0,155
2024-06-25,Soda,No,3.0,118
2024-06-25,Candy,No,2.0,144
2024-06-25,Nachos,No,4.0,126
2024-06-25,Hotdog,No,6.0,50
2024-06-25,Popcorn & Soda,Yes,7.2,55
2024-06-25,Nachos & Soda,Yes,6.3,38
2024-06-25,Hotdog & Soda,Yes,8.1,74
2024-06-26,Popcorn,No,5.0,179
2024-06-26,Soda,No,3.0,191
2024-06-26,Candy,No,2.0,87
2024-06-26,Nachos,No,4.0,89
2024-06-26,Hotdog,No,6.0,131
2024-06-26,Nachos & Soda,Yes,6.3,35
2024-06-26,Hotdog & Soda,Yes,8.1,95
2024-06-27,Popcorn,No,5.0,144
2024-06-27,Soda,No,3.0,135
2024-06-27,Candy,No,2.0,163
2024-06-27,Nachos,No,4.0,178
2024-06-27,Hotdog,No,6.0,64
2024-06-27,Popcorn & Soda,Yes,7.2,77
2024-06-27,Candy & Soda,Yes,4.5,41
2024-06-28,Popcorn,No,5.0,184
2024-06-28,Soda,No,3.0,83
2024-06-28,Candy,No,2.0,81
2024-06-28,Nachos,No,4.0,166
2024-06-28,Hotdog,No,6.0,88
2024-06-28,Candy & Soda,Yes,4.5,32
2024-06-29,Popcorn,No,5.0,130
2024-06-29,Soda,No,3.0,52
2024-06-29,Candy,No,2.0,123
2024-06-29,Nachos,No,4.0,166
2024-06-29,Hotdog,No,6.0,112
2024-06-29,Popcorn & Soda,Yes,7.2,47
2024-06-30,Popcorn,No,5.0,95
2024-06-30,Soda,No,3.0,104
2024-06-30,Candy,No,2.0,124
2024-06-30,Nachos,No,4.0,146
2024-06-30,Hotdog,No,6.0,75
2024-06-30,Popcorn & Soda,Yes,7.2,51
2024-07-01,Popcorn,No,5.0,122
2024-07-01,Soda,No,3.0,164
2024-07-01,Candy,No,2.0,100
2024-07-01,Nachos,No,4.0,162
2024-07-01,Hotdog,No,6.0,195
2024-07-01,Candy & Soda,Yes,4.5,36
2024-07-01,Nachos & Soda,Yes,6.3,74
2024-07-01,Hotdog & Soda,Yes,8.1,68
2024-07-02,Popcorn,No,5.0,58
2024-07-02,Soda,No,3.0,200
2024-07-02,Candy,No,2.0,61
2024-07-02,Nachos,No,4.0,165
2024-07-02,Hotdog,No,6.0,137
2024-07-02,Candy & Soda,Yes,4.5,69
2024-07-02,Nachos & Soda,Yes,6.3,36
2024-07-03,Popcorn,No,5.0,175
2024-07-03,Soda,No,3.0,73
2024-07-03,Candy,No,2.0,51
2024-07-03,Nachos,No,4.0,141
2024-07-03,Hotdog,No,6.0,198
2024-07-03,Popcorn & Soda,Yes,7.2,82
2024-07-03,Nachos & Soda,Yes,6.3,35
2024-07-04,Popcorn,No,5.0,168
2024-07-04,Soda,No,3.0,84
2024-07-04,Candy,No,2.0,131
2024-07-04,Nachos,No,4.0,196
2024-07-04,Hotdog,No,6.0,74
2024-07-04,Popcorn & Soda,Yes,7.2,46
2024-07-04,Hotdog & Soda,Yes,8.1,89
2024-07-05,Popcorn,No,5.0,195
2024-07-05,Soda,No,3.0,50
2024-07-05,Candy,No,2.0,191
2024-07-05,Nachos,No,4.0,185
2024-07-05,Hotdog,No,6.0,100
2024-07-05,Candy & Soda,Yes,4.5,91
2024-07-05,Nachos & Soda,Yes,6.3,71
2024-07-05,Hotdog & Soda,Yes,8.1,83
2024-07-06,Popcorn,No,5.0,149
2024-07-06,Soda,No,3.0,88
2024-07-06,Candy,No,2.0,56
2024-07-06,Nachos,No,4.0,199
2024-07-06,Hotdog,No,6.0,170
2024-07-06,Popcorn & Soda,Yes,7.2,39
2024-07-06,Hotdog & Soda,Yes,8.1,35
2024-07-07,Popcorn,No,5.0,70
2024-07-07,Soda,No,3.0,196
2024-07-07,Candy,No,2.0,152
2024-07-07,Nachos,No,4.0,137
2024-07-07,Hotdog,No,6.0,148
2024-07-07,Popcorn & Soda,Yes,7.2,82
2024-07-07,Candy & Soda,Yes,4.5,91
2024-07-07,Hotdog & Soda,Yes,8.1,39
2024-07-08,Popcorn,No,5.0,115
2024-07-08,Soda,No,3.0,57
2024-07-08,Candy,No,2.0,172
2024-07-08,Nachos,No,4.0,87
2024-07-08,Hotdog,No,6.0,172
2024-07-08,Nachos & Soda,Yes,6.3,96
2024-07-08,Hotdog & Soda,Yes,8.1,39
2024-07-09,Popcorn,No,5.0,189
2024-07-09,Soda,No,3.0,131
2024-07-09,Candy,No,2.0,107
2024-07-09,Nachos,No,4.0,198
2024-07-09,Hotdog,No,6.0,198
2024-07-09,Popcorn & Soda,Yes,7.2,98
2024-07-09,Candy & Soda,Yes,4.5,93
2024-07-09,Nachos & Soda,Yes,6.3,46
2024-07-10,Popcorn,No,5.0,119
2024-07-10,Soda,No,3.0,162
2024-07-10,Candy,No,2.0,70
2024-07-10,Nachos,No,4.0,184
2024-07-10,Hotdog,No,6.0,56
2024-07-10,Popcorn & Soda,Yes,7.2,56
2024-07-10,Candy & Soda,Yes,4.5,57
2024-07-10,Nachos & Soda,Yes,6.3,100
2024-07-11,Popcorn,No,5.0,135
2024-07-11,Soda,No,3.0,59
2024-07-11,Candy,No,2.0,163
2024-07-11,Nachos,No,4.0,82
2024-07-11,Hotdog,No,6.0,184
2024-07-11,Candy & Soda,Yes,4.5,90
2024-07-11,Hotdog & Soda,Yes,8.1,34
2024-07-12,Popcorn,No,5.0,87
2024-07-12,Soda,No,3.0,87
2024-07-12,Candy,No,2.0,152
2024-07-12,Nachos,No,4.0,105
2024-07-12,Hotdog,No,6.0,112
2024-07-12,Popcorn & Soda,Yes,7.2,77
2024-07-12,Nachos & Soda,Yes,6.3,73
2024-07-12,Hotdog & Soda,Yes,8.1,84
2024-07-13,Popcorn,No,5.0,104
2024-07-13,Soda,No,3.0,178
2024-07-13,Candy,No,2.0,185
2024-07-13,Nachos,No,4.0,176
2024-07-13,Hotdog,No,6.0,181
2024-07-13,Hotdog & Soda,Yes,8.1,96
2024-07-14,Popcorn,No,5.0,68
2024-07-14,Soda,No,3.0,178
2024-07-14,Candy,No,2.0,78
2024-07-14,Nachos,No,4.0,136
2024-07-14,Hotdog,No,6.0,82
2024-07-14,Candy & Soda,Yes,4.5,34
2024-07-14,Hotdog & Soda,Yes,8.1,78
2024-07-15,Popcorn,No,5.0,71
2024-07-15,Soda,No,3.0,126
2024-07-15,Candy,No,2.0,53
2024-07-15,Nachos,No,4.0,121
2024-07-15,Hotdog,No,6.0,177
2024-07-15,Hotdog & Soda,Yes,8.1,34
2024-07-16,Popcorn,No,5.0,153
2024-07-16,Soda,No,3.0,130
2024-07-16,Candy,No,2.0,136
2024-07-16,Nachos,No,4.0,186
2024-07-16,Hotdog,No,6.0,179
2024-07-16,Hotdog & Soda,Yes,8.1,87
2024-07-17,Popcorn,No,5.0,52
2024-07-17,Soda,No,3.0,100
2024-07-17,Candy,No,2.0,105
2024-07-17,Nachos,No,4.0,122
2024-07-17,Hotdog,No,6.0,59
2024-07-17,Popcorn & Soda,Yes,7.2,79
2024-07-17,Candy & Soda,Yes,4.5,30
2024-07-17,Hotdog & Soda,Yes,8.1,99
2024-07-18,Popcorn,No,5.0,131
2024-07-18,Soda,No,3.0,116
2024-07-18,Candy,No,2.0,66
2024-07-18,Nachos,No,4.0,176
2024-07-18,Hotdog,No,6.0,161
2024-07-18,Popcorn & Soda,Yes,7.2,69
2024-07-18,Nachos & Soda,Yes,6.3,41
2024-07-18,Hotdog & Soda,Yes,8.1,83
2024-07-19,Popcorn,No,5.0,138
2024-07-19,Soda,No,3.0,142
2024-07-19,Candy,No,2.0,188
2024-07-19,Nachos,No,4.0,109
2024-07-19,Hotdog,No,6.0,117
2024-07-19,Nachos & Soda,Yes,6.3,65
2024-07-19,Hotdog & Soda,Yes,8.1,45
2024-07-20,Popcorn,No,5.0,63
2024-07-20,Soda,No,3.0,129
2024-07-20,Candy,No,2.0,74
2024-07-20,Nachos,No,4.0,154
2024-07-20,Hotdog,No,6.0,53
2024-07-20,Nachos & Soda,Yes,6.3,68
2024-07-20,Hotdog & Soda,Yes,8.1,92
2024-07-21,Popcorn,No,5.0,106
2024-07-21,Soda,No,3.0,114
2024-07-21,Candy,No,2.0,114
2024-07-21,Nachos,No,4.0,152
2024-07-21,Hotdog,No,6.0,70
2024-07-21,Hotdog & Soda,Yes,8.1,33
2024-07-22,Popcorn,No,5.0,189
2024-07-22,Soda,No,3.0,123
2024-07-22,Candy,No,2.0,168
2024-07-22,Nachos,No,4.0,142
2024-07-22,Hotdog,No,6.0,114
2024-07-22,Popcorn & Soda,Yes,7.2,47
2024-07-23,Popcorn,No,5.0,75
2024-07-23,Soda,No,3.0,186
2024-07-23,Candy,No,2.0,198
2024-07-23,Nachos,No,4.0,144
2024-07-23,Hotdog,No,6.0,156
2024-07-23,Popcorn & Soda,Yes,7.2,43
2024-07-24,Popcorn,No,5.0,161
2024-07-24,Soda,No,3.0,100
2024-07-24,Candy,No,2.0,179
2024-07-24,Nachos,No,4.0,192
2024-07-24,Hotdog,No,6.0,85
2024-07-24,Nachos & Soda,Yes,6.3,93
2024-07-25,Popcorn,No,5.0,159
2024-07-25,Soda,No,3.0,148
2024-07-25,Candy,No,2.0,171
2024-07-25,Nachos,No,4.0,166
2024-07-25,Hotdog,No,6.0,145
2024-07-25,Popcorn & Soda,Yes,7.2,96
2024-07-25,Hotdog & Soda,Yes,8.1,48
2024-07-26,Popcorn,No,5.0,125
2024-07-26,Soda,No,3.0,137
2024-07-26,Candy,No,2.0,140
2024-07-26,Nachos,No,4.0,97
2024-07-26,Hotdog,No,6.0,64
2024-07-26,Popcorn & Soda,Yes,7.2,73
2024-07-26,Candy & Soda,Yes,4.5,93
2024-07-26,Hotdog & Soda,Yes,8.1,82
2024-07-27,Popcorn,No,5.0,171
2024-07-27,Soda,No,3.0,185
2024-07-27,Candy,No,2.0,71
2024-07-27,Nachos,No,4.0,155
2024-07-27,Hotdog,No,6.0,56
2024-07-27,Popcorn & Soda,Yes,7.2,59
2024-07-27,Candy & Soda,Yes,4.5,45
2024-07-27,Nachos & Soda,Yes,6.3,96
2024-07-27,Hotdog & Soda,Yes,8.1,34
2024-07-28,Popcorn,No,5.0,200
2024-07-28,Soda,No,3.0,131
2024-07-28,Candy,No,2.0,74
2024-07-28,Nachos,No,4.0,57
2024-07-28,Hotdog,No,6.0,198
2024-07-28,Popcorn & Soda,Yes,7.2,97
2024-07-28,Candy & Soda,Yes,4.5,48
2024-07-28,Nachos & Soda,Yes,6.3,82
2024-07-28,Hotdog & Soda,Yes,8.1,81
2024-07-29,Popcorn,No,5.0,131
2024-07-29,Soda,No,3.0,146
2024-07-29,Candy,No,2.0,184
2024-07-29,Nachos,No,4.0,164
2024-07-29,Hotdog,No,6.0,141
2024-07-29,Candy & Soda,Yes,4.5,68
2024-07-29,Nachos & Soda,Yes,6.3,53
2024-07-29,Hotdog & Soda,Yes,8.1,94
2024-07-30,Popcorn,No,5.0,108
2024-07-30,Soda,No,3.0,163
2024-07-30,Candy,No,2.0,150
2024-07-30,Nachos,No,4.0,61
2024-07-30,Hotdog,No,6.0,168
2024-07-30,Candy & Soda,Yes,4.5,86
2024-07-30,Nachos & Soda,Yes,6.3,100
2024-07-30,Hotdog & Soda,Yes,8.1,31
2024-07-31,Popcorn,No,5.0,81
2024-07-31,Soda,No,3.0,187
2024-07-31,Candy,No,2.0,154
2024-07-31,Nachos,No,4.0,185
2024-07-31,Hotdog,No,6.0,124
2024-07-31,Popcorn & Soda,Yes,7.2,49
2024-07-31,Candy & Soda,Yes,4.5,44
2024-07-31,Nachos & Soda,Yes,6.3,92
2024-08-01,Popcorn,No,5.0,70
2024-08-01,Soda,No,3.0,54
2024-08-01,Candy,No,2.0,174
2024-08-01,Nachos,No,4.0,134
2024-08-01,Hotdog,No,6.0,162
2024-08-01,Popcorn & Soda,Yes,7.2,91
2024-08-02,Popcorn,No,5.0,88
2024-08-02,Soda,No,3.0,170
2024-08-02,Candy,No,2.0,173
2024-08-02,Nachos,No,4.0,192
2024-08-02,Hotdog,No,6.0,55
2024-08-02,Candy & Soda,Yes,4.5,30
2024-08-03,Popcorn,No,5.0,121
2024-08-03,Soda,No,3.0,114
2024-08-03,Candy,No,2.0,100
2024-08-03,Nachos,No,4.0,98
2024-08-03,Hotdog,No,6.0,123
2024-08-03,Nachos & Soda,Yes,6.3,98
2024-08-04,Popcorn,No,5.0,83
2024-08-04,Soda,No,3.0,97
2024-08-04,Candy,No,2.0,110
2024-08-04,Nachos,No,4.0,84
2024-08-04,Hotdog,No,6.0,168
2024-08-04,Popcorn & Soda,Yes,7.2,65
2024-08-04,Candy & Soda,Yes,4.5,48
2024-08-04,Nachos & Soda,Yes,6.3,98
2024-08-05,Popcorn,No,5.0,88
2024-08-05,Soda,No,3.0,118
2024-08-05,Candy,No,2.0,61
2024-08-05,Nachos,No,4.0,132
2024-08-05,Hotdog,No,6.0,85
2024-08-05,Popcorn & Soda,Yes,7.2,80
2024-08-05,Candy & Soda,Yes,4.5,63
2024-08-06,Popcorn,No,5.0,174
2024-08-06,Soda,No,3.0,106
2024-08-06,Candy,No,2.0,142
2024-08-06,Nachos,No,4.0,158
2024-08-06,Hotdog,No,6.0,54
2024-08-06,Popcorn & Soda,Yes,7.2,93
2024-08-06,Hotdog & Soda,Yes,8.1,40
2024-08-07,Popcorn,No,5.0,73
2024-08-07,Soda,No,3.0,137
2024-08-07,Candy,No,2.0,163
2024-08-07,Nachos,No,4.0,70
2024-08-07,Hotdog,No,6.0,197
2024-08-07,Popcorn & Soda,Yes,7.2,76
2024-08-07,Candy & Soda,Yes,4.5,76
2024-08-07,Nachos & Soda,Yes,6.3,91
2024-08-07,Hotdog & Soda,Yes,8.1,95
2024-08-08,Popcorn,No,5.0,171
2024-08-08,Soda,No,3.0,181
2024-08-08,Candy,No,2.0,72
2024-08-08,Nachos,No,4.0,62
2024-08-08,Hotdog,No,6.0,65
2024-08-08,Popcorn & Soda,Yes,7.2,30
2024-08-08,Nachos & Soda,Yes,6.3,85
2024-08-08,Hotdog & Soda,Yes,8.1,95
2024-08-09,Popcorn,No,5.0,85
2024-08-09,Soda,No,3.0,128
2024-08-09,Candy,No,2.0,199
2024-08-09,Nachos,No,4.0,157
2024-08-09,Hotdog,No,6.0,145
2024-08-09,Candy & Soda,Yes,4.5,44
2024-08-10,Popcorn,No,5.0,142
2024-08-10,Soda,No,3.0,140
2024-08-10,Candy,No,2.0,182
2024-08-10,Nachos,No,4.0,172
2024-08-10,Hotdog,No,6.0,135
2024-08-10,Candy & Soda,Yes,4.5,55
2024-08-10,Nachos & Soda,Yes,6.3,36
2024-08-11,Popcorn,No,5.0,136
2024-08-11,Soda,No,3.0,143
2024-08-11,Candy,No,2.0,110
2024-08-11,Nachos,No,4.0,78
2024-08-11,Hotdog,No,6.0,144
2024-08-11,Popcorn & Soda,Yes,7.2,48
2024-08-11,Nachos & Soda,Yes,6.3,44
2024-08-11,Hotdog & Soda,Yes,8.1,44
2024-08-12,Popcorn,No,5.0,71
2024-08-12,Soda,No,3.0,195
2024-08-12,Candy,No,2.0,129
2024-08-12,Nachos,No,4.0,179
2024-08-12,Hotdog,No,6.0,85
2024-08-12,Popcorn & Soda,Yes,7.2,96
2024-08-12,Candy & Soda,Yes,4.5,84
2024-08-13,Popcorn,No,5.0,179
2024-08-13,Soda,No,3.0,105
2024-08-13,Candy,No,2.0,83
2024-08-13,Nachos,No,4.0,105
2024-08-13,Hotdog,No,6.0,104
2024-08-13,Candy & Soda,Yes,4.5,54
2024-08-14,Popcorn,No,5.0,161
2024-08-14,Soda,No,3.0,118
2024-08-14,Candy,No,2.0,51
2024-08-14,Nachos,No,4.0,65
2024-08-14,Hotdog,No,6.0,143
2024-08-14,Nachos & Soda,Yes,6.3,80
2024-08-14,Hotdog & Soda,Yes,8.1,59
2024-08-15,Popcorn,No,5.0,172
2024-08-15,Soda,No,3.0,188
2024-08-15,Candy,No,2.0,127
2024-08-15,Nachos,No,4.0,200
2024-08-15,Hotdog,No,6.0,166
2024-08-15,Popcorn & Soda,Yes,7.2,84
2024-08-15,Hotdog & Soda,Yes,8.1,34
2024-08-16,Popcorn,No,5.0,149
2024-08-16,Soda,No,3.0,195
2024-08-16,Candy,No,2.0,80
2024-08-16,Nachos,No,4.0,168
2024-08-16,Hotdog,No,6.0,143
2024-08-16,Popcorn & Soda,Yes,7.2,59
2024-08-16,Candy & Soda,Yes,4.5,97
2024-08-16,Hotdog & Soda,Yes,8.1,59
2024-08-17,Popcorn,No,5.0,126
2024-08-17,Soda,No,3.0,134
2024-08-17,Candy,No,2.0,153
2024-08-17,Nachos,No,4.0,128
2024-08-17,Hotdog,No,6.0,133
2024-08-18,Popcorn,No,5.0,55
2024-08-18,Soda,No,3.0,143
2024-08-18,Candy,No,2.0,75
2024-08-18,Nachos,No,4.0,86
2024-08-18,Hotdog,No,6.0,62
2024-08-19,Popcorn,No,5.0,121
2024-08-19,Soda,No,3.0,198
2024-08-19,Candy,No,2.0,164
2024-08-19,Nachos,No,4.0,176
2024-08-19,Hotdog,No,6.0,75
